2026-02-28 21:58:06,36.498
2026-02-28 21:58:16,61.216
2026-02-28 21:58:26,22.946
2026-02-28 21:58:36,24.866
2026-02-28 21:58:46,20.18
2026-02-28 21:58:57,95.125
2026-02-28 21:59:07,27.506
2026-02-28 21:59:17,27.082
2026-02-28 21:59:27,20.223
2026-02-28 21:59:37,42.953
2026-02-28 21:59:47,19.002
2026-02-28 21:59:57,20.221
2026-02-28 22:00:07,21.072
2026-02-28 22:00:17,98.3
2026-02-28 22:00:27,21.559
2026-02-28 22:00:37,23.498
2026-02-28 22:00:48,20.651
2026-02-28 22:00:58,62.71
2026-02-28 22:01:08,19.452
2026-02-28 22:01:18,27.886
2026-02-28 22:01:28,23.028
2026-02-28 22:01:38,77.646
2026-02-28 22:01:48,23.682
2026-02-28 22:01:58,42.609
2026-02-28 22:02:08,25.589
2026-02-28 22:02:18,41.234
2026-02-28 22:02:29,20.507
2026-02-28 22:02:39,19.654
2026-02-28 22:02:49,25.294
2026-02-28 22:02:59,74.937
2026-02-28 22:03:09,21.663
2026-02-28 22:03:19,22.358
2026-02-28 22:03:29,22.956
2026-02-28 22:03:39,102.15
2026-02-28 22:03:49,20.604
2026-02-28 22:03:59,20.37
2026-02-28 22:04:09,19.979
2026-02-28 22:04:19,82.797
2026-02-28 22:04:30,34.458
2026-02-28 22:04:40,32.019
2026-02-28 22:04:50,29.369
2026-02-28 22:05:00,53.361
2026-02-28 22:05:10,19.776
2026-02-28 22:05:20,20.116
2026-02-28 22:05:30,22.404
2026-02-28 22:05:40,53.99
2026-02-28 22:05:50,22.137
2026-02-28 22:06:00,22.414
2026-02-28 22:06:11,28.011
2026-02-28 22:06:21,71.185
2026-02-28 22:06:31,20.157
2026-02-28 22:06:41,18.862
2026-02-28 22:06:51,31.16
2026-02-28 22:07:01,103.633
2026-02-28 22:07:11,21.915
2026-02-28 22:07:21,20.97
2026-02-28 22:07:31,35.746
2026-02-28 22:07:41,159.045
2026-02-28 22:07:52,22.274
2026-02-28 22:08:02,31.593
2026-02-28 22:08:12,25.917
2026-02-28 22:08:22,46.771
2026-02-28 22:08:32,28.746
2026-02-28 22:08:42,22.156
2026-02-28 22:08:52,34.373
2026-02-28 22:09:02,104.018
2026-02-28 22:09:12,29.019
2026-02-28 22:09:22,27.464
2026-02-28 22:09:32,20.484
2026-02-28 22:09:42,93.209
2026-02-28 22:09:53,22.186
2026-02-28 22:10:03,33.557
2026-02-28 22:10:13,25.271
2026-02-28 22:10:23,102.477
2026-02-28 22:10:33,21.864
2026-02-28 22:10:43,19.06
2026-02-28 22:10:53,29.22
2026-02-28 22:11:03,95.404
2026-02-28 22:11:13,22.169
2026-02-28 22:11:23,21.292
2026-02-28 22:11:33,17.611
2026-02-28 22:11:44,78.395
2026-02-28 22:11:54,23.472
2026-02-28 22:12:04,22.398
2026-02-28 22:12:14,18.282
2026-02-28 22:12:24,98.856
2026-02-28 22:12:34,28.467
2026-02-28 22:12:44,19.536
2026-02-28 22:12:54,24.118
2026-02-28 22:13:04,95.654
2026-02-28 22:13:14,28.332
2026-02-28 22:13:25,22.193
2026-02-28 22:13:35,19.792
2026-02-28 22:13:45,107.317
2026-02-28 22:13:55,33.796
2026-02-28 22:14:05,26.28
2026-02-28 22:14:15,25.757
2026-02-28 22:14:25,44.678
2026-02-28 22:14:35,26.505
2026-02-28 22:14:45,19.883
2026-02-28 22:14:55,29.632
2026-02-28 22:15:05,82.079
2026-02-28 22:15:16,28.29
2026-02-28 22:15:26,20.018
2026-02-28 22:15:36,20.503
2026-02-28 22:15:46,89.647
2026-02-28 22:15:56,22.088
2026-02-28 22:16:06,27.319
2026-02-28 22:16:16,21.586
2026-02-28 22:16:26,99.759
2026-02-28 22:16:36,32.515
2026-02-28 22:16:46,19.723
2026-02-28 22:16:56,45.95
2026-02-28 22:17:07,98.671
2026-02-28 22:17:17,21.078
2026-02-28 22:17:27,22.226
2026-02-28 22:17:37,19.621
2026-02-28 22:17:47,110.343
2026-02-28 22:17:57,23.53
2026-02-28 22:18:07,21.551
2026-02-28 22:18:17,18.035
2026-02-28 22:18:27,22.44
2026-02-28 22:18:37,37.808
2026-02-28 22:18:47,28.334
2026-02-28 22:18:57,19.676
2026-02-28 22:19:08,19.06
2026-02-28 22:19:18,95.205
2026-02-28 22:19:28,35.579
2026-02-28 22:19:38,24.51
2026-02-28 22:19:48,28.109
2026-02-28 22:19:58,118.109
2026-02-28 22:20:08,56.448
2026-02-28 22:20:18,33.538
2026-02-28 22:20:28,116.2
2026-02-28 22:20:39,30.101
2026-02-28 22:20:49,20.75
2026-02-28 22:20:59,28.951
2026-02-28 22:21:09,86.5
2026-02-28 22:21:19,23.488
2026-02-28 22:21:29,27.701
2026-02-28 22:21:39,20.817
2026-02-28 22:21:49,110.299
2026-02-28 22:21:59,22.007
2026-02-28 22:22:09,21.934
2026-02-28 22:22:19,28.997
2026-02-28 22:22:29,109.524
2026-02-28 22:22:40,22.593
2026-02-28 22:22:50,18.452
2026-02-28 22:23:00,34.223
2026-02-28 22:23:10,85.383
2026-02-28 22:23:20,39.073
2026-02-28 22:23:30,26.885
2026-02-28 22:23:40,29.255
2026-02-28 22:23:50,69.618
2026-02-28 22:24:00,18.024
2026-02-28 22:24:10,18.773
2026-02-28 22:24:21,27.478
2026-02-28 22:24:31,118.724
2026-02-28 22:24:41,19.955
2026-02-28 22:24:51,24.621
2026-02-28 22:25:01,18.224
2026-02-28 22:25:11,102.716
2026-02-28 22:25:21,23.921
2026-02-28 22:25:31,21.198
2026-02-28 22:25:41,19.472
2026-02-28 22:25:51,95.952
2026-02-28 22:26:02,24.273
2026-02-28 22:26:12,20.212
2026-02-28 22:26:22,18.629
2026-02-28 22:26:32,109.612
2026-02-28 22:26:42,22.304
2026-02-28 22:26:52,21.867
2026-02-28 22:27:02,25.808
2026-02-28 22:27:12,65.627
2026-02-28 22:27:22,23.616
2026-02-28 22:27:32,26.315
2026-02-28 22:27:42,22.183
2026-02-28 22:27:52,113.565
2026-02-28 22:28:03,19.383
2026-02-28 22:28:13,24.457
2026-02-28 22:28:23,17.889
2026-02-28 22:28:33,98.84
2026-02-28 22:28:43,18.449
2026-02-28 22:28:53,27.194
2026-02-28 22:29:03,25.719
2026-02-28 22:29:13,77.616
2026-02-28 22:29:23,27.27
2026-02-28 22:29:33,20.09
2026-02-28 22:29:44,21.212
2026-02-28 22:29:54,117.118
2026-02-28 22:30:04,28.208
2026-02-28 22:30:14,21.692
2026-02-28 22:30:24,39.232
2026-02-28 22:30:34,78.913
2026-02-28 22:30:44,27.328
2026-02-28 22:30:54,18.816
2026-02-28 22:31:04,20.65
2026-02-28 22:31:14,98.55
2026-02-28 22:31:24,25.828
2026-02-28 22:31:35,21.024
2026-02-28 22:31:45,199.958
2026-02-28 22:31:55,28.719
2026-02-28 22:32:05,21.047
2026-02-28 22:32:15,54.54
2026-02-28 22:32:25,51.051
2026-02-28 22:32:35,25.709
2026-02-28 22:32:45,24.24
2026-02-28 22:32:55,20.192
2026-02-28 22:33:05,95.596
2026-02-28 22:33:16,27.704
2026-02-28 22:33:26,20.32
2026-02-28 22:33:36,20.69
2026-02-28 22:33:46,105.099
2026-02-28 22:33:56,25.214
2026-02-28 22:34:06,36.189
2026-02-28 22:34:16,18.459
2026-02-28 22:34:26,73.085
2026-02-28 22:34:36,20.014
2026-02-28 22:34:46,23.545
2026-02-28 22:34:57,61.221
2026-02-28 22:35:07,69.346
2026-02-28 22:35:17,21.217
2026-02-28 22:35:27,18.488
2026-02-28 22:35:37,18.19
2026-02-28 22:35:47,116.337
2026-02-28 22:35:57,26.127
2026-02-28 22:36:07,31.34
2026-02-28 22:36:17,20.325
2026-02-28 22:36:27,73.982
2026-02-28 22:36:37,20.839
2026-02-28 22:36:48,24.925
